TimeStamp,Flow
18/04/2022 22:45,26.61148214
18/04/2022 22:50,25.87778942
18/04/2022 22:55,25.85700881
18/04/2022 23:00,26.37515207
18/04/2022 23:05,25.42692802
18/04/2022 23:10,25.16723382
18/04/2022 23:15,27.25155874
18/04/2022 23:20,22.60797063
18/04/2022 23:25,23.28208563
18/04/2022 23:30,24.52957812
18/04/2022 23:35,23.57070247
18/04/2022 23:40,23.2235497
18/04/2022 23:45,23.2360178
18/04/2022 23:50,18.08966656
18/04/2022 23:55,21.30981722
19/04/2022 00:00,19.67032574
19/04/2022 00:05,20.16201906
19/04/2022 00:10,18.73958734
19/04/2022 00:15,20.40209482
19/04/2022 00:20,17.48415829
19/04/2022 00:25,14.18622492
19/04/2022 00:30,17.07021784
19/04/2022 00:35,14.82035053
19/04/2022 00:40,16.74198281
19/04/2022 00:45,15.50791246
19/04/2022 00:50,14.70840031
19/04/2022 00:55,14.16873644
19/04/2022 01:00,14.12071737
19/04/2022 01:05,16.26782295
19/04/2022 01:10,14.50352202
19/04/2022 01:15,19.0200117
19/04/2022 01:20,13.18820076
19/04/2022 01:25,15.8135795
19/04/2022 01:30,13.25980238
19/04/2022 01:35,13.35693201
19/04/2022 01:40,13.88731382
19/04/2022 01:45,13.81001285
19/04/2022 01:50,11.76388853
19/04/2022 01:55,11.95221627
19/04/2022 02:00,12.34607624
19/04/2022 02:05,11.99804626
19/04/2022 02:10,11.8799438
19/04/2022 02:15,11.84805837
19/04/2022 02:20,11.50711185
19/04/2022 02:25,10.75854894
19/04/2022 02:30,9.701487268
19/04/2022 02:35,10.82828178
19/04/2022 02:40,10.58753657
19/04/2022 02:45,11.09235065
19/04/2022 02:50,9.994500777
19/04/2022 02:55,10.13422896
19/04/2022 03:00,9.814953978
19/04/2022 03:05,9.145070174
19/04/2022 03:10,8.879595231
19/04/2022 03:15,7.970192618
19/04/2022 03:20,9.121746648
19/04/2022 03:25,9.866408395
19/04/2022 03:30,11.04159264
19/04/2022 03:35,10.09239782
19/04/2022 03:40,9.152930092
19/04/2022 03:45,9.482087395
19/04/2022 03:50,9.480207983
19/04/2022 03:55,8.426797765
19/04/2022 04:00,13.16583597
19/04/2022 04:05,10.29976032
19/04/2022 04:10,9.636413931
19/04/2022 04:15,10.3453183
19/04/2022 04:20,10.93876921
19/04/2022 04:25,9.6655947
19/04/2022 04:30,10.35531044
19/04/2022 04:35,9.875713918
19/04/2022 04:40,9.599682866
19/04/2022 04:45,8.468639266
19/04/2022 04:50,10.03673474
19/04/2022 04:55,10.08194391
19/04/2022 05:00,8.517758629
19/04/2022 05:05,12.30629563
19/04/2022 05:10,9.390633951
19/04/2022 05:15,8.999966352
19/04/2022 05:20,14.74983955
19/04/2022 05:25,14.09442179
19/04/2022 05:30,13.32847094
19/04/2022 05:35,11.64991992
19/04/2022 05:40,11.05513066
19/04/2022 05:45,14.08252965
19/04/2022 05:50,14.01904489
19/04/2022 05:55,13.91565829
19/04/2022 06:00,15.21267039
19/04/2022 06:05,15.56624445
19/04/2022 06:10,13.79145271
19/04/2022 06:15,19.64127297
19/04/2022 06:20,17.3803391
19/04/2022 06:25,19.16233054
19/04/2022 06:30,18.30871745
19/04/2022 06:35,19.84593944
19/04/2022 06:40,18.4862216
19/04/2022 06:45,24.24527026
19/04/2022 06:50,23.00535001
19/04/2022 06:55,25.79629826
19/04/2022 07:00,26.53628262
19/04/2022 07:05,26.93208153
19/04/2022 07:10,27.74440945
19/04/2022 07:15,26.28817062
19/04/2022 07:20,25.66231477
19/04/2022 07:25,29.73099185
19/04/2022 07:30,35.1644947
19/04/2022 07:35,38.7473085
19/04/2022 07:40,35.38671129
19/04/2022 07:45,29.22293962
19/04/2022 07:50,38.55529868
19/04/2022 07:55,39.62514615
19/04/2022 08:00,40.54324508
19/04/2022 08:05,41.88037454
19/04/2022 08:10,42.6592791
19/04/2022 08:15,48.14430554
19/04/2022 08:20,43.99991417
19/04/2022 08:25,49.94052616
19/04/2022 08:30,45.40615704
19/04/2022 08:35,54.4440164
19/04/2022 08:40,52.89831715
19/04/2022 08:45,48.98165954
19/04/2022 08:50,43.56048365
19/04/2022 08:55,44.29706351
19/04/2022 09:00,47.80227479
19/04/2022 09:05,46.32240842
19/04/2022 09:10,45.26013532
19/04/2022 09:15,47.58276555
19/04/2022 09:20,50.41465509
19/04/2022 09:25,53.79756994
19/04/2022 09:30,55.2068683
19/04/2022 09:35,53.58581763
19/04/2022 09:40,47.20579447
19/04/2022 09:45,50.9155974
19/04/2022 09:50,51.40183504
19/04/2022 09:55,52.87882695
19/04/2022 10:00,55.10622612
19/04/2022 10:05,48.53111662
19/04/2022 10:10,54.26607694
19/04/2022 10:15,58.85116453
19/04/2022 10:20,52.8597478
19/04/2022 10:25,50.00298913
19/04/2022 10:30,48.51190576
19/04/2022 10:35,52.83714664
19/04/2022 10:40,55.28099084
19/04/2022 10:45,49.2299566
19/04/2022 10:50,50.90510932
19/04/2022 10:55,50.17833673
19/04/2022 11:00,50.1424692
19/04/2022 11:05,55.69044842
19/04/2022 11:10,45.26895468
19/04/2022 11:15,60.23892315
19/04/2022 11:20,51.60294204
19/04/2022 11:25,52.44836251
19/04/2022 11:30,50.25174508
19/04/2022 11:35,52.1261156
19/04/2022 11:40,48.90947778
19/04/2022 11:45,48.45902584
19/04/2022 11:50,47.29458034
19/04/2022 11:55,46.07106116
19/04/2022 12:00,48.61470933
19/04/2022 12:05,42.69420566
19/04/2022 12:10,43.95791322
19/04/2022 12:15,41.34927322
19/04/2022 12:20,56.22939714
19/04/2022 12:25,41.39432812
19/04/2022 12:30,40.48315179
19/04/2022 12:35,50.1560123
19/04/2022 12:40,43.68643811
19/04/2022 12:45,46.6964868
19/04/2022 12:50,43.27810793
19/04/2022 12:55,44.96405307
19/04/2022 13:00,51.46382994
19/04/2022 13:05,47.78867129
19/04/2022 13:10,46.29827623
19/04/2022 13:15,47.4794017
19/04/2022 13:20,49.73715026
19/04/2022 13:25,45.17075625
19/04/2022 13:30,41.93653205
19/04/2022 13:35,53.85383655
19/04/2022 13:40,50.38006269
19/04/2022 13:45,47.13608458
19/04/2022 13:50,48.55957906
19/04/2022 13:55,49.86828152
19/04/2022 14:00,47.1943084
19/04/2022 14:05,55.1034998
19/04/2022 14:10,47.77778277
19/04/2022 14:15,50.68133466
19/04/2022 14:20,49.25023927
19/04/2022 14:25,43.3349064
19/04/2022 14:30,56.69450168
19/04/2022 14:35,52.31072444
19/04/2022 14:40,50.75734963
19/04/2022 14:45,48.29116212
19/04/2022 14:50,51.45877606
19/04/2022 14:55,46.0820808
19/04/2022 15:00,45.12865545
19/04/2022 15:05,47.75006168
19/04/2022 15:10,49.3155417
19/04/2022 15:15,45.99302787
19/04/2022 15:20,51.68434624
19/04/2022 15:25,50.82044596
19/04/2022 15:30,45.66955093
19/04/2022 15:35,45.40579712
19/04/2022 15:40,51.78969671
19/04/2022 15:45,53.26616559
19/04/2022 15:50,42.76826924
19/04/2022 15:55,40.58448892
19/04/2022 16:00,50.94540456
19/04/2022 16:05,48.8929643
19/04/2022 16:10,50.72183483
19/04/2022 16:15,48.9887914
19/04/2022 16:20,51.91869608
19/04/2022 16:25,47.66504914
19/04/2022 16:30,47.07887219
19/04/2022 16:35,47.83407656
19/04/2022 16:40,50.26917881
19/04/2022 16:45,46.04729423
19/04/2022 16:50,45.31349578
19/04/2022 16:55,48.49874428
19/04/2022 17:00,46.96881609
19/04/2022 17:05,52.76765869
19/04/2022 17:10,45.45331346
19/04/2022 17:15,51.25884124
19/04/2022 17:20,37.37573772
19/04/2022 17:25,43.94215954
19/04/2022 17:30,48.25929443
19/04/2022 17:35,49.36721194
19/04/2022 17:40,45.50682249
19/04/2022 17:45,45.4076604
19/04/2022 17:50,48.51822925
19/04/2022 17:55,49.68850961
19/04/2022 18:00,50.5194889
19/04/2022 18:05,42.49961847
19/04/2022 18:10,46.30578212
19/04/2022 18:15,42.48572532
19/04/2022 18:20,46.84233553
19/04/2022 18:25,39.65819807
19/04/2022 18:30,45.40336754
19/04/2022 18:35,47.60873463
19/04/2022 18:40,42.71414437
19/04/2022 18:45,47.15070132
19/04/2022 18:50,48.07618582
19/04/2022 18:55,40.85036769
19/04/2022 19:00,36.07515025
19/04/2022 19:05,34.00655426
19/04/2022 19:10,43.09751345
19/04/2022 19:15,42.79114698
19/04/2022 19:20,45.9560557
19/04/2022 19:25,38.56206212
19/04/2022 19:30,40.35504094
19/04/2022 19:35,40.06113805
19/04/2022 19:40,39.70127266
19/04/2022 19:45,29.22088097
19/04/2022 19:50,37.06261967
19/04/2022 19:55,34.19270542
19/04/2022 20:00,42.31300034
19/04/2022 20:05,35.75134417
19/04/2022 20:10,38.43568922
19/04/2022 20:15,36.55955335
19/04/2022 20:20,31.92967308
19/04/2022 20:25,35.58845407
19/04/2022 20:30,36.90154336
19/04/2022 20:35,33.98354844
19/04/2022 20:40,28.13770878
19/04/2022 20:45,30.98816546
19/04/2022 20:50,30.06201351
19/04/2022 20:55,30.74034896
19/04/2022 21:00,35.8746144
19/04/2022 21:05,30.85012759
19/04/2022 21:10,31.59493353
19/04/2022 21:15,31.37767692
19/04/2022 21:20,32.79902118
19/04/2022 21:25,32.75357506
19/04/2022 21:30,42.10282123
19/04/2022 21:35,30.36019626
19/04/2022 21:40,30.84776153
19/04/2022 21:45,29.23614225
19/04/2022 21:50,29.8854779
19/04/2022 21:55,24.5542612
19/04/2022 22:00,23.61191821
19/04/2022 22:05,30.51167255
19/04/2022 22:10,26.45494571
19/04/2022 22:15,26.00855901
19/04/2022 22:20,25.1161887
19/04/2022 22:25,25.2832409
19/04/2022 22:30,25.44450907
19/04/2022 22:35,22.16358125
19/04/2022 22:40,24.13492537
19/04/2022 22:45,24.02122889
19/04/2022 22:50,25.8859043
19/04/2022 22:55,22.3032063
19/04/2022 23:00,22.65441931
19/04/2022 23:05,20.90359661
19/04/2022 23:10,22.01645048
19/04/2022 23:15,21.82071427
19/04/2022 23:20,25.91729777
19/04/2022 23:25,22.07193322
19/04/2022 23:30,21.40851417
19/04/2022 23:35,19.02049064
19/04/2022 23:40,19.80029378
19/04/2022 23:45,20.16603299
19/04/2022 23:50,20.28059842
19/04/2022 23:55,18.59573011
20/04/2022 00:00,16.01495876
20/04/2022 00:05,18.09786122
20/04/2022 00:10,21.35424548
20/04/2022 00:15,17.44471127
20/04/2022 00:20,16.59862305
20/04/2022 00:25,16.09271318
20/04/2022 00:30,15.96799985
20/04/2022 00:35,17.86133933
20/04/2022 00:40,20.2526232
20/04/2022 00:45,13.64359706
20/04/2022 00:50,13.60345786
20/04/2022 00:55,13.09152153
20/04/2022 01:00,16.54195922
20/04/2022 01:05,14.39622822
20/04/2022 01:10,18.28253633
20/04/2022 01:15,14.72482966
20/04/2022 01:20,15.90497323
20/04/2022 01:25,12.99491285
20/04/2022 01:30,12.51108351
20/04/2022 01:35,12.88880255
20/04/2022 01:40,13.1137778
20/04/2022 01:45,14.31772475
20/04/2022 01:50,11.43732201
20/04/2022 01:55,11.25357445
20/04/2022 02:00,11.8539239
20/04/2022 02:05,11.3791966
20/04/2022 02:10,11.66901565
20/04/2022 02:15,11.38298168
20/04/2022 02:20,9.76449938
20/04/2022 02:25,10.30239036
20/04/2022 02:30,10.66772489
20/04/2022 02:35,10.28741371
20/04/2022 02:40,9.693929463
20/04/2022 02:45,11.32881549
20/04/2022 02:50,10.31767518
20/04/2022 02:55,9.369930417
20/04/2022 03:00,11.00680852
20/04/2022 03:05,10.20823093
20/04/2022 03:10,10.30544042
20/04/2022 03:15,9.637482328
20/04/2022 03:20,9.407704285
20/04/2022 03:25,9.758584961
20/04/2022 03:30,8.728216523
20/04/2022 03:35,8.700027357
20/04/2022 03:40,11.00172124
20/04/2022 03:45,9.737793599
20/04/2022 03:50,8.069343411
20/04/2022 03:55,8.979650253
20/04/2022 04:00,9.000647969
20/04/2022 04:05,7.818275362
20/04/2022 04:10,10.52871732
20/04/2022 04:15,9.65499634
20/04/2022 04:20,9.983526441
20/04/2022 04:25,9.175739492
20/04/2022 04:30,8.690250579
20/04/2022 04:35,10.36543457
20/04/2022 04:40,10.26975454
20/04/2022 04:45,9.114246381
20/04/2022 04:50,9.818924804
20/04/2022 04:55,9.837052148
20/04/2022 05:00,9.118557647
20/04/2022 05:05,10.59784157
20/04/2022 05:10,10.17420361
20/04/2022 05:15,11.0842572
20/04/2022 05:20,9.96866668
20/04/2022 05:25,11.49383996
20/04/2022 05:30,11.44528135
20/04/2022 05:35,10.19713454
20/04/2022 05:40,11.16707973
20/04/2022 05:45,12.40670115
20/04/2022 05:50,11.16934168
20/04/2022 05:55,10.58675704
20/04/2022 06:00,13.04085552
20/04/2022 06:05,13.66011794
20/04/2022 06:10,14.16568234
20/04/2022 06:15,14.21851172
20/04/2022 06:20,12.1602404
20/04/2022 06:25,15.39225977
20/04/2022 06:30,16.30334621
20/04/2022 06:35,17.18229374
20/04/2022 06:40,15.88590917
20/04/2022 06:45,17.07406087
20/04/2022 06:50,20.09614336
20/04/2022 06:55,16.78936797
20/04/2022 07:00,20.1861356
20/04/2022 07:05,20.49248305
20/04/2022 07:10,23.16825629
20/04/2022 07:15,23.73462266
20/04/2022 07:20,20.43903645
20/04/2022 07:25,23.92850146
20/04/2022 07:30,23.68727192
20/04/2022 07:35,24.99250491
20/04/2022 07:40,25.05482856
20/04/2022 07:45,24.43877567
20/04/2022 07:50,23.84634011
20/04/2022 07:55,24.80388072
20/04/2022 08:00,28.71724132
20/04/2022 08:05,27.08763091
20/04/2022 08:10,30.76963593
20/04/2022 08:15,25.84019941
20/04/2022 08:20,28.08820105
20/04/2022 08:25,30.1472865
20/04/2022 08:30,27.70786048
20/04/2022 08:35,24.82125845
20/04/2022 08:40,29.69233405
20/04/2022 08:45,29.8936278
20/04/2022 08:50,31.65485278
20/04/2022 08:55,32.34519641
20/04/2022 09:00,31.38966968
20/04/2022 09:05,33.77945264
20/04/2022 09:10,33.13143543
20/04/2022 09:15,33.00806184
20/04/2022 09:20,33.72867136
20/04/2022 09:25,28.21694456
20/04/2022 09:30,36.43089445
20/04/2022 09:35,36.11228571
20/04/2022 09:40,42.64938334
20/04/2022 09:45,36.28813333
20/04/2022 09:50,36.23219885
20/04/2022 09:55,35.88594959
20/04/2022 10:00,39.74664332
20/04/2022 10:05,36.73336351
20/04/2022 10:10,35.51606948
20/04/2022 10:15,41.07383526
20/04/2022 10:20,52.92758554
20/04/2022 10:25,46.62883886
20/04/2022 10:30,40.43750375
20/04/2022 10:35,44.62182228
20/04/2022 10:40,47.1311917
20/04/2022 10:45,44.53526841
20/04/2022 10:50,43.58602098
20/04/2022 10:55,40.43986263
20/04/2022 11:00,40.80283887
20/04/2022 11:05,48.92513308
20/04/2022 11:10,47.1138637
20/04/2022 11:15,44.84765794
20/04/2022 11:20,42.7544153
20/04/2022 11:25,48.15620211
20/04/2022 11:30,52.09946473
20/04/2022 11:35,46.24247487
20/04/2022 11:40,46.04201667
20/04/2022 11:45,43.03449457
20/04/2022 11:50,43.00975548
20/04/2022 11:55,47.67436222
20/04/2022 12:00,51.11775447
20/04/2022 12:05,49.6563654
20/04/2022 12:10,40.23630667
20/04/2022 12:15,43.44346658
20/04/2022 12:20,42.95161981
20/04/2022 12:25,45.914212
20/04/2022 12:30,37.69958809
20/04/2022 12:35,42.42831002
20/04/2022 12:40,47.49349786
20/04/2022 12:45,44.10496239
20/04/2022 12:50,46.31687582
20/04/2022 12:55,45.72358628
20/04/2022 13:00,47.6291309
20/04/2022 13:05,41.11311077
20/04/2022 13:10,43.63842001
20/04/2022 13:15,38.83445588
20/04/2022 13:20,43.28798591
20/04/2022 13:25,44.35379481
20/04/2022 13:30,44.93974396
20/04/2022 13:35,40.21265224
20/04/2022 13:40,42.08141058
20/04/2022 13:45,42.62698619
20/04/2022 13:50,41.99647067
20/04/2022 13:55,40.36127819
20/04/2022 14:00,38.17374351
20/04/2022 14:05,41.6719815
20/04/2022 14:10,47.08947884
20/04/2022 14:15,39.2161916
20/04/2022 14:20,42.2625113
20/04/2022 14:25,40.07692958
20/04/2022 14:30,39.84232321
20/04/2022 14:35,33.6893014
20/04/2022 14:40,41.78802387
20/04/2022 14:45,39.65097719
20/04/2022 14:50,39.70710718
20/04/2022 14:55,34.89336999
20/04/2022 15:00,36.02068943
20/04/2022 15:05,42.04622205
20/04/2022 15:10,41.44130453
20/04/2022 15:15,41.86422646
20/04/2022 15:20,37.86305425
20/04/2022 15:25,38.0320408
20/04/2022 15:30,39.02609124
20/04/2022 15:35,37.41237163
20/04/2022 15:40,40.98404256
20/04/2022 15:45,39.89985027
20/04/2022 15:50,28.95505195
20/04/2022 15:55,34.64551546
20/04/2022 16:00,40.60050287
20/04/2022 16:05,36.4350784
20/04/2022 16:10,45.44853446
20/04/2022 16:15,34.75719172
20/04/2022 16:20,34.97174134
20/04/2022 16:25,44.54814225
20/04/2022 16:30,39.92694178
20/04/2022 16:35,41.00667701
20/04/2022 16:40,34.03075158
20/04/2022 16:45,38.21248009
20/04/2022 16:50,40.54278608
20/04/2022 16:55,38.76056588
20/04/2022 17:00,42.21372576
20/04/2022 17:05,36.37063217
20/04/2022 17:10,35.72480361
20/04/2022 17:15,38.01794492
20/04/2022 17:20,33.55957658
20/04/2022 17:25,28.98345245
20/04/2022 17:30,34.97984296
20/04/2022 17:35,36.97948969
20/04/2022 17:40,36.17169513
20/04/2022 17:45,34.31679297
20/04/2022 17:50,38.83050345
20/04/2022 17:55,37.65820467
20/04/2022 18:00,33.90191384
20/04/2022 18:05,36.44567973
20/04/2022 18:10,34.15728186
20/04/2022 18:15,37.36820742
20/04/2022 18:20,38.5208676
20/04/2022 18:25,36.79950528
20/04/2022 18:30,35.21729043
20/04/2022 18:35,39.03935188
20/04/2022 18:40,34.96817474
20/04/2022 18:45,36.2572778
20/04/2022 18:50,35.49038825
20/04/2022 18:55,36.87448389
20/04/2022 19:00,34.78854559
20/04/2022 19:05,35.46520528
20/04/2022 19:10,33.55989334
20/04/2022 19:15,34.02932335
20/04/2022 19:20,36.55057855
20/04/2022 19:25,36.3448183
20/04/2022 19:30,36.10473313
20/04/2022 19:35,32.3303958
20/04/2022 19:40,36.47895951
20/04/2022 19:45,37.59970759
20/04/2022 19:50,32.7363391
20/04/2022 19:55,34.2183278
20/04/2022 20:00,31.15982465
20/04/2022 20:05,34.66715978
20/04/2022 20:10,37.22270638
20/04/2022 20:15,32.63898588
20/04/2022 20:20,36.79011446
20/04/2022 20:25,25.23551192
20/04/2022 20:30,29.70611914
20/04/2022 20:35,32.12981862
20/04/2022 20:40,31.34317073
20/04/2022 20:45,35.04995191
20/04/2022 20:50,32.81162382
20/04/2022 20:55,32.27974413
20/04/2022 21:00,44.2863116
20/04/2022 21:05,34.88363135
20/04/2022 21:10,28.31919841
20/04/2022 21:15,35.5963956
20/04/2022 21:20,35.66226979
20/04/2022 21:25,31.0753008
20/04/2022 21:30,32.18849864
20/04/2022 21:35,30.5576352
20/04/2022 21:40,30.86558811
20/04/2022 21:45,27.67501705
20/04/2022 21:50,26.06327352
20/04/2022 21:55,25.01638515
20/04/2022 22:00,29.00155707
20/04/2022 22:05,25.96610949
20/04/2022 22:10,26.37666842
20/04/2022 22:15,25.60079677
20/04/2022 22:20,28.70605559
20/04/2022 22:25,24.85041308
20/04/2022 22:30,23.85197985
20/04/2022 22:35,27.14444255
20/04/2022 22:40,24.20850697
20/04/2022 22:45,22.89157591
20/04/2022 22:50,22.44202437
20/04/2022 22:55,22.39646861
20/04/2022 23:00,23.17807012
20/04/2022 23:05,21.964436
20/04/2022 23:10,28.78694065
20/04/2022 23:15,25.5276941
20/04/2022 23:20,19.54672455
20/04/2022 23:25,19.6173301
20/04/2022 23:30,20.50191973
20/04/2022 23:35,17.02041949
20/04/2022 23:40,18.3565042
20/04/2022 23:45,16.37279786
20/04/2022 23:50,17.37081943
20/04/2022 23:55,17.54252162
21/04/2022 00:00,17.0069109
21/04/2022 00:05,18.09977158
21/04/2022 00:10,15.00215323
21/04/2022 00:15,15.82479282
21/04/2022 00:20,14.9077188
21/04/2022 00:25,13.53509041
21/04/2022 00:30,13.44946829
21/04/2022 00:35,15.23260667
21/04/2022 00:40,14.32188049
21/04/2022 00:45,12.01907505
21/04/2022 00:50,10.27295744
21/04/2022 00:55,12.02757038
21/04/2022 01:00,12.20123482
21/04/2022 01:05,12.02758855
21/04/2022 01:10,11.52066532
21/04/2022 01:15,11.23032105
21/04/2022 01:20,10.82507871
21/04/2022 01:25,12.16174325
21/04/2022 01:30,10.26848899
21/04/2022 01:35,12.36078577
21/04/2022 01:40,10.71420528
21/04/2022 01:45,10.17926778
21/04/2022 01:50,11.71528621
21/04/2022 01:55,10.39783109
21/04/2022 02:00,9.439983972
21/04/2022 02:05,9.882703944
21/04/2022 02:10,8.895780779
21/04/2022 02:15,9.325082878
21/04/2022 02:20,8.314073709
21/04/2022 02:25,7.306741369
21/04/2022 02:30,9.403441466
21/04/2022 02:35,7.34766075
21/04/2022 02:40,8.299329646
21/04/2022 02:45,12.28126615
21/04/2022 02:50,8.313468248
21/04/2022 02:55,7.459737718
21/04/2022 03:00,6.233022209
21/04/2022 03:05,8.089977298
21/04/2022 03:10,7.043341656
21/04/2022 03:15,8.434020087
21/04/2022 03:20,8.308208474
21/04/2022 03:25,8.938214013
21/04/2022 03:30,8.327331991
21/04/2022 03:35,8.28568212
21/04/2022 03:40,7.979803605
21/04/2022 03:45,8.948668655
21/04/2022 03:50,7.948238648
21/04/2022 03:55,8.549553085
21/04/2022 04:00,8.479283996
21/04/2022 04:05,10.23493998
21/04/2022 04:10,8.669607168
21/04/2022 04:15,6.426520342
21/04/2022 04:20,8.977851124
21/04/2022 04:25,9.752153233
21/04/2022 04:30,8.444707882
21/04/2022 04:35,8.5192619
21/04/2022 04:40,9.761193292
21/04/2022 04:45,8.583690567
21/04/2022 04:50,8.747938361
21/04/2022 04:55,9.429313516
21/04/2022 05:00,9.785009796
21/04/2022 05:05,10.51899026
21/04/2022 05:10,10.95008921
21/04/2022 05:15,9.279830976
21/04/2022 05:20,10.59271892
21/04/2022 05:25,10.49654208
21/04/2022 05:30,10.97589143
21/04/2022 05:35,13.23839362
21/04/2022 05:40,13.01738842
21/04/2022 05:45,11.89486324
21/04/2022 05:50,12.05245705
21/04/2022 05:55,13.65679675
21/04/2022 06:00,16.12009112
21/04/2022 06:05,16.11497249
21/04/2022 06:10,17.23170312
21/04/2022 06:15,17.268791
21/04/2022 06:20,19.17522217
21/04/2022 06:25,22.66551651
21/04/2022 06:30,26.010195
21/04/2022 06:35,28.16282648
21/04/2022 06:40,27.77242245
21/04/2022 06:45,34.46896225
21/04/2022 06:50,32.98288556
21/04/2022 06:55,34.97436704
21/04/2022 07:00,41.4058094
21/04/2022 07:05,41.60073469
21/04/2022 07:10,41.99122013
21/04/2022 07:15,49.51307192
21/04/2022 07:20,45.96188989
21/04/2022 07:25,44.65114774
21/04/2022 07:30,41.67460228
21/04/2022 07:35,44.83933463
21/04/2022 07:40,54.66564969
21/04/2022 07:45,50.87004778
21/04/2022 07:50,42.43918359
21/04/2022 07:55,46.36508154
21/04/2022 08:00,40.46705178
21/04/2022 08:05,46.79206689
21/04/2022 08:10,44.53960302
21/04/2022 08:15,44.66495824
21/04/2022 08:20,44.89609974
21/04/2022 08:25,50.26474799
21/04/2022 08:30,45.58139893
21/04/2022 08:35,50.14499126
21/04/2022 08:40,49.3837453
21/04/2022 08:45,51.80886055
21/04/2022 08:50,49.45883473
21/04/2022 08:55,48.11036493
21/04/2022 09:00,48.92192121
21/04/2022 09:05,40.96023361
21/04/2022 09:10,51.55652055
21/04/2022 09:15,47.33415968
21/04/2022 09:20,49.17695274
21/04/2022 09:25,44.43668373
21/04/2022 09:30,45.98359094
21/04/2022 09:35,47.23082116
21/04/2022 09:40,48.72950777
21/04/2022 09:45,45.5835451
21/04/2022 09:50,42.10301228
21/04/2022 09:55,46.77520949
21/04/2022 10:00,56.72889466
21/04/2022 10:05,46.97984019
21/04/2022 10:10,38.25961214
21/04/2022 10:15,45.69439483
21/04/2022 10:20,45.29611904
21/04/2022 10:25,46.91853979
21/04/2022 10:30,41.65529906
21/04/2022 10:35,43.16053852
21/04/2022 10:40,36.50880487
21/04/2022 10:45,47.32552426
21/04/2022 10:50,50.27823348
21/04/2022 10:55,43.97623927
21/04/2022 11:00,41.89374247
21/04/2022 11:05,46.4303562
21/04/2022 11:10,46.13135975
21/04/2022 11:15,41.15222657
21/04/2022 11:20,39.87891546
21/04/2022 11:25,46.03782211
21/04/2022 11:30,42.77207719
21/04/2022 11:35,45.7634572
21/04/2022 11:40,33.3645712
21/04/2022 11:45,39.09855349
21/04/2022 11:50,47.93100294
21/04/2022 11:55,42.04869317
21/04/2022 12:00,42.98897811
21/04/2022 12:05,47.19458879
21/04/2022 12:10,44.32068708
21/04/2022 12:15,41.34658723
21/04/2022 12:20,41.34817745
21/04/2022 12:25,41.87851514
21/04/2022 12:30,44.14856349
21/04/2022 12:35,42.82997334
21/04/2022 12:40,42.67411661
21/04/2022 12:45,43.12221895
21/04/2022 12:50,43.31328044
21/04/2022 12:55,38.06922035
21/04/2022 13:00,39.8817873
21/04/2022 13:05,43.70044474
21/04/2022 13:10,45.54604689
21/04/2022 13:15,38.00724057
21/04/2022 13:20,38.26319329
21/04/2022 13:25,42.1727946
21/04/2022 13:30,47.48291358
21/04/2022 13:35,44.94963074
21/04/2022 13:40,44.2480029
21/04/2022 13:45,42.62782847
21/04/2022 13:50,40.00146668
21/04/2022 13:55,42.00666858
21/04/2022 14:00,40.99422736
21/04/2022 14:05,42.60608534
21/04/2022 14:10,51.1566491
21/04/2022 14:15,44.09659256
21/04/2022 14:20,50.68428081
21/04/2022 14:25,48.77520135
21/04/2022 14:30,41.25205449
21/04/2022 14:35,38.01255022
21/04/2022 14:40,45.67506235
21/04/2022 14:45,41.69286518
21/04/2022 14:50,39.55789621
21/04/2022 14:55,46.93551986
21/04/2022 15:00,45.62384821
21/04/2022 15:05,47.90041625
21/04/2022 15:10,40.59169134
21/04/2022 15:15,45.31027126
21/04/2022 15:20,49.33547841
21/04/2022 15:25,47.93550766
21/04/2022 15:30,46.85851171
21/04/2022 15:35,43.56445668
21/04/2022 15:40,43.63586845
21/04/2022 15:45,43.27223339
21/04/2022 15:50,45.33622947
21/04/2022 15:55,41.68198923
21/04/2022 16:00,47.373556
21/04/2022 16:05,41.73808012
21/04/2022 16:10,48.16595362
21/04/2022 16:15,43.47896459
21/04/2022 16:20,35.70725814
21/04/2022 16:25,33.05740469
21/04/2022 16:30,45.84841096
21/04/2022 16:35,47.26438256
21/04/2022 16:40,45.45826431
21/04/2022 16:45,44.5385588
21/04/2022 16:50,45.99507521
21/04/2022 16:55,47.05280703
21/04/2022 17:00,41.5384472
21/04/2022 17:05,47.06177434
21/04/2022 17:10,46.51642435
21/04/2022 17:15,47.72268736
21/04/2022 17:20,42.45396902
21/04/2022 17:25,45.8395032
21/04/2022 17:30,39.26043816
21/04/2022 17:35,46.74646002
21/04/2022 17:40,46.57353227
21/04/2022 17:45,43.84101583
21/04/2022 17:50,47.3027548
21/04/2022 17:55,43.87102162
21/04/2022 18:00,39.45446062
21/04/2022 18:05,46.17103981
21/04/2022 18:10,46.01308999
21/04/2022 18:15,41.39766394
21/04/2022 18:20,47.00096414
21/04/2022 18:25,42.41608475
21/04/2022 18:30,42.08869115
21/04/2022 18:35,39.57084833
21/04/2022 18:40,39.8666829
21/04/2022 18:45,43.98125277
21/04/2022 18:50,39.55125051
21/04/2022 18:55,43.79167159
21/04/2022 19:00,40.51793301
21/04/2022 19:05,44.05047068
21/04/2022 19:10,40.70825256
21/04/2022 19:15,40.74925492
