Date,ppt_mm,mean_temp_C,lake_water_level_m,inflow_m,Q_precip,dV_dt,Q_out_raw,Q_out_rating,outflow_m_unrouted,outflow_m,dt_seconds,E_mm_day,E_m,Q_evap,ppt_m,dh,Q_in,Q_out_raw_evap,SSC_kg_m3,sediment_load_kg_s,sediment_load_t_day,h_kf_m,outflow_kf_m
1995-08-19 00:00:00,3.4,24.725,12.645,121.5982252,208.5648148,0,330.16304,457.1131297,475.1162971,475.236129,86400,4.978119916,0.00497812,305.3707819,0.0034,0,121.5982252,24.79225806,0.175911788,21.39056119,1848.144487,12.66742202,475.1162971
1995-08-20 00:00:00,1.65,24.49,12.65,130.5449331,101.2152778,306.712963,-74.95275211,456.4217953,475.1162971,475.1948076,86400,4.930805126,0.004930805,302.46837,0.00165,0.005,130.5449331,-377.4211221,0.195678954,25.54489597,2207.079011,12.66971878,475.1162971
1995-08-21 00:00:00,17.69,24.71,12.655,97.11961197,1085.150463,306.712963,875.557112,455.7325834,475.1162971,475.167735,86400,4.975099823,0.0049751,305.1855216,0.01769,0.005,97.11961197,570.3715904,0.125563813,12.19470882,1053.622842,12.68378953,475.1162971
1995-08-22 00:00:00,1.24,25.83,12.655,150.3672462,76.06481481,0,226.432061,455.7325834,475.1162971,475.1499978,86400,5.200600099,0.0052006,319.0182931,0.00124,0,150.3672462,-92.58623207,0.241898936,36.37367684,3142.685679,12.68241623,475.1162971
1995-08-23 00:00:00,0.13,25.555,12.66,142.1752976,7.974537037,306.712963,-156.5631284,455.0454842,475.1162971,475.1383769,86400,5.145231728,0.005145232,315.6218537,0.00013,0.005,142.1752976,-472.184982,0.222402829,31.6201884,2731.984278,12.68186483,475.1162971
1995-08-24 00:00:00,0.05,25.55,12.665,150.8425648,3.06712963,306.712963,-152.8032685,454.3604879,475.1162971,475.1307632,86400,5.14422503,0.005144225,315.5601002,0.00005,0.005,150.8425648,-468.3633687,0.243046824,36.66180633,3167.580067,12.68282634,475.1162971
1995-08-25 00:00:00,0.32,24.415,12.665,70.90607259,19.62962963,0,90.53570222,454.3604879,475.1162971,475.1257749,86400,4.915704662,0.004915705,301.5420684,0.00032,0,70.90607259,-211.0063661,0.0783302,5.55408684,479.873103,12.68286117,475.1162971
1995-08-26 00:00:00,0.11,25.79,12.67,96.50539996,6.747685185,306.712963,-203.4598778,453.6775849,475.1162971,475.1225067,86400,5.192546517,0.005192547,318.5242655,0.00011,0.005,96.50539996,-521.9841434,0.124374547,12.00281538,1037.043248,12.68416657,475.1162971
1995-08-27 00:00:00,0.04,26.065,12.675,159.0323673,2.453703704,306.712963,-145.226892,452.9967654,475.1162971,475.1203655,86400,5.247914889,0.005247915,321.920705,0.00004,0.005,159.0323673,-467.147597,0.263106983,41.84252628,3615.194271,12.6870929,475.1162971
1995-08-28 00:00:00,0.38,25.775,12.675,164.9117298,23.31018519,0,188.221915,452.9967654,475.1162971,475.1189626,86400,5.189526424,0.005189526,318.3390052,0.00038,0,164.9117298,-130.1170902,0.277831452,45.81766543,3958.646293,12.68949713,475.1162971
1995-08-29 00:00:00,1.27,26.1,12.67,143.9238549,77.90509259,-306.712963,528.5419105,453.6775849,475.1162971,475.1180435,86400,5.254961772,0.005254962,322.3529791,0.00127,-0.005,143.9238549,206.1889314,0.226518284,32.60138462,2816.759632,12.69009899,475.1162971
1995-08-30 00:00:00,0.91,24.925,12.665,115.3994315,55.82175926,-306.712963,477.9341537,454.3604879,475.1162971,475.1174413,86400,5.018387823,0.005018388,307.8409197,0.00091,-0.005,115.3994315,170.093234,0.162633344,18.76779545,1621.537527,12.68861244,475.1162971
1995-08-31 00:00:00,0.47,25.555,12.68,183.8390487,28.83101852,920.1388889,-707.4688217,452.31802,475.1162971,475.1170467,86400,5.145231728,0.005145232,315.6218537,0.00047,0.015,183.8390487,-1023.090675,0.327009775,60.11716589,5194.123132,12.69206082,475.1162971
1995-09-01 00:00:00,0.33,26.325,12.655,155.1649921,20.24305556,-1533.564815,1708.972862,455.7325834,475.1162971,475.1167882,86400,5.300263167,0.005300263,325.1318841,0.00033,-0.025,155.1649921,1383.840978,0.253568151,39.34490017,3399.399374,12.68689563,475.1162971
1995-09-02 00:00:00,5.39,25.175,12.655,126.7125704,330.6365741,0,457.3491445,455.7325834,475.1162971,475.1166189,86400,5.068722706,0.005068723,310.9285919,0.00539,0,126.7125704,146.4205526,0.187125787,23.71118946,2048.646769,12.68651385,475.1162971
1995-09-03 00:00:00,3.69,24.135,12.645,191.9823209,226.3541667,-613.4259259,1031.762413,457.1131297,475.1162971,475.1165079,86400,4.859329593,0.00485933,298.0838755,0.00369,-0.01,191.9823209,733.678538,0.348976309,66.9972817,5788.565139,12.68297875,475.1162971
1995-09-04 00:00:00,7.47,23.625,12.655,224.1772874,458.2291667,613.4259259,68.98052818,455.7325834,475.1162971,475.1164352,86400,4.756646432,0.004756646,291.7850242,0.00747,0.01,224.1772874,-222.804496,0.440343412,98.71499166,8528.975279,12.68625624,475.1162971
1995-09-05 00:00:00,8.34,23.88,12.645,170.7441619,511.5972222,-613.4259259,1295.76731,457.1131297,475.1162971,475.1163876,86400,4.807988012,0.004807988,294.9344498,0.00834,-0.01,170.7441619,1000.83286,0.292700108,49.97683469,4317.998518,12.6856196,475.1162971
1995-09-06 00:00:00,16.32,22.59,12.64,167.3138894,1001.111111,-306.712963,1475.137963,457.8065964,475.1162971,475.1163564,86400,4.548260017,0.00454826,279.0020612,0.01632,-0.005,167.3138894,1196.135902,0.283923984,47.5044261,4104.382415,12.68945508,475.1162971
1995-09-07 00:00:00,2.82,23.915,12.635,132.1729753,172.9861111,-306.712963,611.8720494,458.5022055,475.1162971,475.116336,86400,4.815034896,0.004815035,295.3667239,0.00282,-0.005,132.1729753,316.5053254,0.199350848,26.34879475,2276.535867,12.68028523,475.1162971
1995-09-08 00:00:00,8.64,23.82,12.63,97.64761219,530,-306.712963,934.3605752,459.1999668,475.1162971,475.1163226,86400,4.79590764,0.004795908,294.1934085,0.00864,-0.005,97.64761219,640.1671667,0.126589164,12.36112955,1068.001593,12.67588215,475.1162971
1995-09-09 00:00:00,2.62,24.175,12.625,135.9055106,160.7175926,-306.712963,603.3360662,459.8998905,475.1162971,475.1163138,86400,4.867383174,0.004867383,298.577903,0.00262,-0.005,135.9055106,304.7581632,0.207854623,28.24858869,2440.678063,12.66718281,475.1162971
1995-09-10 00:00:00,4.7,24.12,12.625,193.9547068,288.3101852,0,482.264892,459.8998905,475.1162971,475.116308,86400,4.8563095,0.004856309,297.8986152,0.0047,0,193.9547068,184.3662769,0.354368062,68.73135358,5938.388949,12.66293138,475.1162971
1995-09-11 00:00:00,22.31,22.175,12.62,164.4018456,1368.553241,-306.712963,1839.668049,460.6019866,475.1162971,475.1163043,86400,4.464704111,0.004464704,273.8765253,0.02231,-0.005,164.4018456,1565.791524,0.276543924,45.46433156,3928.118247,12.67088832,475.1162971
1995-09-12 00:00:00,5.69,21.715,12.615,165.3708222,349.0393519,-306.712963,821.1231371,461.3062655,475.1162971,475.1163018,86400,4.372087927,0.004372088,268.1952085,0.00569,-0.005,165.3708222,552.9279286,0.278992428,46.13720729,3986.25471,12.66311259,475.1162971
1995-09-13 00:00:00,5.8,23.015,12.625,120.3465839,355.787037,613.4259259,-137.292305,459.8998905,475.1162971,475.1163002,86400,4.633829318,0.004633829,284.251104,0.0058,0.01,120.3465839,-421.543409,0.173202732,20.84435716,1800.952459,12.65949737,475.1162971
1995-09-14 00:00:00,3.98,23.955,12.615,118.0922241,244.1435185,-613.4259259,975.6616686,461.3062655,475.1162971,475.1162991,86400,4.823088477,0.004823088,295.8607515,0.00398,-0.01,118.0922241,679.8009171,0.168358885,19.88187522,1717.794019,12.65246329,475.1162971
1995-09-15 00:00:00,0.16,23.995,12.625,100.293336,9.814814815,613.4259259,-503.3177751,459.8998905,475.1162971,475.1162984,86400,4.831142058,0.004831142,296.354779,0.00016,0.01,100.293336,-799.6725542,0.131768683,13.21552077,1141.820995,12.64710538,475.1162971
1995-09-16 00:00:00,0.39,24.405,12.625,153.4492876,23.92361111,0,177.3728987,459.8998905,475.1162971,475.116298,86400,4.913691266,0.004913691,301.4185615,0.00039,0,153.4492876,-124.0456628,0.249374133,38.26628304,3306.206855,12.64388844,475.1162971
1995-09-17 00:00:00,2.05,25.05,12.635,126.93832,125.7523148,613.4259259,-360.7352911,458.5022055,475.1162971,475.1162977,86400,5.043555264,0.005043555,309.3847558,0.00205,0.01,126.93832,-670.1200468,0.187626081,23.81693955,2057.783577,12.64510054,475.1162971
1995-09-18 00:00:00,0.99,24.05,12.635,117.2207528,60.72916667,0,177.9499195,458.5022055,475.1162971,475.1162975,86400,4.842215733,0.004842216,297.0340669,0.00099,0,117.2207528,-119.0841474,0.1664987,19.517103,1686.277699,12.64519649,475.1162971
1995-09-19 00:00:00,0.37,24.07,12.635,123.6326345,22.69675926,0,146.3293938,458.5022055,475.1162971,475.1162974,86400,4.846242523,0.004846243,297.2810807,0.00037,0,123.6326345,-150.9516869,0.180344862,22.29651043,1926.418501,12.6448477,475.1162971
1995-09-20 00:00:00,0.7,22.51,12.635,119.8983568,42.93981481,0,162.8381716,458.5022055,475.1162971,475.1162973,86400,4.532152854,0.004532153,278.0140061,0.0007,0,119.8983568,-115.1758345,0.172236002,20.6508136,1784.230295,12.64497307,475.1162971
1995-09-21 00:00:00,0.63,24.045,12.655,130.0100864,38.64583333,1226.851852,-1058.195932,455.7325834,475.1162971,475.1162972,86400,4.841209035,0.004841209,296.9723135,0.00063,0.02,130.0100864,-1355.168246,0.194477632,25.28405381,2184.542249,12.65049915,475.1162971
1995-09-22 00:00:00,0.18,25.125,12.655,184.0256998,11.04166667,0,195.0673665,455.7325834,475.1162971,475.1162972,86400,5.058655729,0.005058656,310.3110575,0.00018,0,184.0256998,-115.243691,0.327507919,60.26987395,5207.317109,12.65464142,475.1162971
1995-09-23 00:00:00,0.25,25.39,12.655,139.3912521,15.33564815,0,154.7269002,455.7325834,475.1162971,475.1162972,86400,5.112010705,0.005112011,313.58399,0.00025,0,139.3912521,-158.8570898,0.215902349,30.09489874,2600.199251,12.65710778,475.1162971
1995-09-24 00:00:00,0.3,25.155,12.65,158.5550206,18.40277778,-306.712963,483.6707613,456.4217953,475.1162971,475.1162971,86400,5.064695915,0.005064696,310.6815781,0.0003,-0.005,158.5550206,172.9891832,0.261923271,41.52924966,3588.127171,12.65775616,475.1162971
1995-09-25 00:00:00,1.53,23.29,12.645,140.9712751,93.85416667,-306.712963,541.5384048,457.1131297,475.1162971,475.1162971,86400,4.689197689,0.004689198,287.6475434,0.00153,-0.005,140.9712751,253.8908614,0.219583666,30.95498933,2674.511078,12.65772701,475.1162971
1995-09-26 00:00:00,2.76,24.195,12.64,174.0857318,169.3055556,-306.712963,650.1042503,457.8065964,475.1162971,475.1162971,86400,4.871409965,0.00487141,298.8249168,0.00276,-0.005,174.0857318,351.2793335,0.301334498,52.45803662,4532.374364,12.65738253,475.1162971
1995-09-27 00:00:00,2.04,25.01,12.635,125.6118935,125.1388889,-306.712963,557.4637453,458.5022055,475.1162971,475.1162971,86400,5.035501683,0.005035502,308.8907282,0.00204,-0.005,125.6118935,248.5730171,0.184692913,23.19962655,2004.447734,12.65444806,475.1162971
1995-09-28 00:00:00,2.7,25.04,12.64,121.7604515,165.625,306.712963,-19.32751149,457.8065964,475.1162971,475.1162971,86400,5.041541869,0.005041542,309.2612489,0.0027,0.005,121.7604515,-328.5887604,0.176263936,21.46197639,1854.31476,12.65408821,475.1162971
1995-09-29 00:00:00,10.14,24.725,12.64,98.83834768,622.0138889,0,720.8522366,457.8065964,475.1162971,475.1162971,86400,4.978119916,0.00497812,305.3707819,0.01014,0,98.83834768,415.4814547,0.12891169,12.74141847,1100.858556,12.65888965,475.1162971
1995-09-30 00:00:00,3.58,23.6,12.65,110.7046937,219.6064815,613.4259259,-283.1147507,456.4217953,475.1162971,475.1162971,86400,4.751612943,0.004751613,291.4762569,0.00358,0.01,110.7046937,-574.5910077,0.15281048,16.91683741,1461.614752,12.6606623,475.1162971
1995-10-01 00:00:00,9.08,23.33,12.66,128.9006997,556.9907407,613.4259259,72.46551448,455.0454842,475.1162971,475.1162971,86400,4.69725127,0.004697251,288.141571,0.00908,0.01,128.9006997,-215.6760565,0.19199371,24.74812353,2138.237873,12.66890871,475.1162971
1995-10-02 00:00:00,9.91,22.89,12.675,131.8087451,607.9050926,920.1388889,-180.4250512,452.9967654,475.1162971,475.1162971,86400,4.608661876,0.004608662,282.7072679,0.00991,0.015,131.8087451,-463.132319,0.198527387,26.16764577,2260.884594,12.67971241,475.1162971
1995-10-03 00:00:00,6.02,23.79,12.685,148.6823935,369.2824074,613.4259259,-95.46112504,451.6413391,475.1162971,475.1162971,86400,4.789867454,0.004789867,293.8228878,0.00602,0.01,148.6823935,-389.2840129,0.237844659,35.36331322,3055.390262,12.68754228,475.1162971
1995-10-04 00:00:00,7.88,24.265,12.69,152.681663,483.3796296,306.712963,329.3483297,450.9667133,475.1162971,475.1162971,86400,4.885503732,0.004885504,299.689465,0.00788,0.005,152.681663,29.65886464,0.247505247,37.78951278,3265.013904,12.69587816,475.1162971
1995-10-05 00:00:00,2.72,21.99,12.695,187.3168983,166.8518519,306.712963,47.45578717,450.2941331,475.1162971,475.1162971,86400,4.427456298,0.004427456,271.5916479,0.00272,0.005,187.3168983,-224.1358607,0.336333034,63.00086075,5443.274368,12.70027677,475.1162971
1995-10-06 00:00:00,4.49,23.12,12.705,99.88660646,275.4282407,613.4259259,-238.1110787,448.9550724,475.1162971,475.1162971,86400,4.654969968,0.00465497,285.5479263,0.00449,0.01,99.88660646,-523.659005,0.130967934,13.08194248,1130.27983,12.70631429,475.1162971
1995-10-07 00:00:00,9.45,24.235,12.725,143.8983832,579.6875,1226.851852,-503.2659687,446.3010917,475.1162971,475.1162971,86400,4.879463546,0.004879464,299.3189444,0.00945,0.02,143.8983832,-802.5849131,0.226458152,32.58696199,2815.513516,12.72019595,475.1162971
1995-10-08 00:00:00,2.6,24.14,12.725,148.3558748,159.4907407,0,307.8466155,446.3010917,475.1162971,475.1162971,86400,4.86033629,0.004860336,298.1456289,0.0026,0,148.3558748,9.700986585,0.2370616,35.16948106,3038.643164,12.7253339,475.1162971
1995-10-09 00:00:00,7.07,23.405,12.74,179.5321987,433.6921296,920.1388889,-306.9145605,444.3314435,475.1162971,475.1162971,86400,4.712351735,0.004712352,289.0678726,0.00707,0.015,179.5321987,-595.9824331,0.315585916,56.65783338,4895.236804,12.73693057,475.1162971
1995-10-10 00:00:00,3.95,22.17,12.755,158.9260488,242.3032407,920.1388889,-518.9095994,442.3793885,475.1162971,475.1162971,86400,4.463697413,0.004463697,273.8147719,0.00395,0.015,158.9260488,-792.7243713,0.262843183,41.77262849,3609.155102,12.74719542,475.1162971
1995-10-11 00:00:00,3.89,22.665,12.76,147.6146773,238.6226852,306.712963,79.52439957,441.7325722,475.1162971,475.1162971,86400,4.563360482,0.00456336,279.9283629,0.00389,0.005,147.6146773,-200.4039633,0.235287254,34.73185206,3000.832018,12.75576425,475.1162971
1995-10-12 00:00:00,9.41,23.325,12.775,148.2407527,577.2337963,920.1388889,-194.6643398,439.8036085,475.1162971,475.1162971,86400,4.696244572,0.004696245,288.0798175,0.00941,0.015,148.2407527,-482.7441574,0.236785719,35.10129323,3032.751736,12.77004012,475.1162971
1995-10-13 00:00:00,3.26,23.365,12.775,161.1755918,199.9768519,0,361.1524437,439.8036085,475.1162971,475.1162971,86400,4.704298154,0.004704298,288.5738451,0.00326,0,161.1755918,72.57859861,0.268443566,43.26655057,3738.22997,12.77604449,475.1162971
1995-10-14 00:00:00,2.99,23.175,12.785,114.0007084,183.4143519,613.4259259,-316.0108656,438.5271185,475.1162971,475.1162971,86400,4.666043643,0.004666044,286.2272142,0.00299,0.01,114.0007084,-602.2380798,0.159685475,18.20425725,1572.847826,12.78245088,475.1162971
1995-10-15 00:00:00,4.67,22.89,12.795,85.49853278,286.4699074,613.4259259,-241.4574857,437.2581387,475.1162971,475.1162971,86400,4.608661876,0.004608662,282.7072679,0.00467,0.01,85.49853278,-524.1647536,0.103715122,8.867490735,766.1511995,12.79079487,475.1162971
1995-10-16 00:00:00,8.33,21.7,12.81,198.2480124,510.9837963,920.1388889,-210.9070802,435.3686053,475.1162971,475.1162971,86400,4.369067834,0.004369068,268.0099481,0.00833,0.015,198.2480124,-478.9170283,0.366199166,72.59825684,6272.489391,12.80515355,475.1162971
1995-10-17 00:00:00,4.74,21.045,12.82,181.4146262,290.7638889,613.4259259,-141.2474109,434.1181118,475.1162971,475.1162971,86400,4.23719044,0.00423719,259.9202469,0.00474,0.01,181.4146262,-401.1676578,0.320562367,58.1547019,5024.566244,12.81562449,475.1162971
1995-10-18 00:00:00,3.09,21.82,12.84,180.4497713,189.5486111,1226.851852,-856.8534694,431.6389039,475.1162971,475.1162971,86400,4.393228577,0.004393229,269.4920308,0.00309,0.02,180.4497713,-1126.3455,0.318008401,57.38454315,4958.024528,12.82749002,475.1162971
1995-10-19 00:00:00,6.21,22.825,12.865,130.6081929,380.9375,1533.564815,-1022.019122,428.5800794,475.1162971,475.1162971,86400,4.595574807,0.004595575,281.9044731,0.00621,0.025,130.6081929,-1303.923595,0.195821205,25.57585376,2209.753765,12.84462202,475.1162971
1995-10-20 00:00:00,0.78,22.73,12.88,181.5976034,47.84722222,920.1388889,-690.6940633,426.765846,475.1162971,475.1162971,86400,4.576447551,0.004576448,280.7311576,0.00078,0.015,181.5976034,-971.425221,0.321047474,58.30145185,5037.24544,12.85795285,475.1162971
1995-10-21 00:00:00,5.48,22.2,12.885,78.00823867,336.1574074,306.712963,107.4526831,426.1645662,475.1162971,475.1162971,86400,4.469737599,0.004469738,274.1852926,0.00548,0.005,78.00823867,-166.7326094,0.090388837,7.05107394,609.2127885,12.87127317,475.1162971
1995-10-22 00:00:00,2.08,23.31,12.895,133.7733468,127.5925926,613.4259259,-352.0599866,424.9671589,475.1162971,475.1162971,86400,4.693224479,0.004693224,287.8945572,0.00208,0.01,133.7733468,-639.9545437,0.202982444,27.15364086,2346.074571,12.88176839,475.1162971
1995-10-23 00:00:00,1.24,21.55,12.9,118.6409732,76.06481481,306.712963,-112.007175,424.3710166,475.1162971,475.1162971,86400,4.338866904,0.004338867,266.1573448,0.00124,0.005,118.6409732,-378.1645198,0.169533739,20.11364773,1737.819164,12.89024751,475.1162971
1995-10-24 00:00:00,2.93,20.8,12.915,153.350357,179.7337963,920.1388889,-587.0547356,422.5927475,475.1162971,475.1162971,86400,4.187862255,0.004187862,256.8943282,0.00293,0.015,153.350357,-843.9490638,0.24913301,38.20463605,3300.880555,12.90233489,475.1162971
1995-10-25 00:00:00,5.62,20.555,12.91,164.8103283,344.7453704,-306.712963,816.2686616,423.1838182,475.1162971,475.1162971,86400,4.13853407,0.004138534,253.8684094,0.00562,-0.005,164.8103283,562.4002522,0.277575241,45.74726656,3952.563831,12.91176647,475.1162971
1995-10-26 00:00:00,3.99,22.145,12.92,191.2495225,244.7569444,613.4259259,-177.419459,422.0033529,475.1162971,475.1162971,86400,4.458663925,0.004458664,273.5060047,0.00399,0.01,191.2495225,-450.9254636,0.346980148,66.35978761,5733.48565,12.92025921,475.1162971
1995-10-27 00:00:00,3.42,23.735,12.93,178.2528067,209.7916667,613.4259259,-225.3814525,420.8295634,475.1162971,475.1162971,86400,4.77879378,0.004778794,293.1435999,0.00342,0.01,178.2528067,-518.5250525,0.312218515,55.65382662,4808.49062,12.92838378,475.1162971
1995-10-28 00:00:00,3.43,23.46,12.935,179.1822627,210.4050926,306.712963,82.87439232,420.2451542,475.1162971,475.1162971,86400,4.723425409,0.004723425,289.7471605,0.00343,0.005,179.1822627,-206.8727682,0.314663677,56.38214962,4871.417727,12.93569314,475.1162971
1995-10-29 00:00:00,4.6,23.085,11.192,101.3228462,282.1759259,-106920.1389,107303.6377,822.2281214,822.2281214,475.1162971,86400,4.647923085,0.004647923,285.1156522,0.0046,-1.743,101.3228462,107018.522,0.133802787,13.55727923,1171.348925,12.44996574,475.1162971
1995-10-30 00:00:00,4.82,22.51,11.4695,188.388647,295.6712963,17022.56944,-16538.5095,712.6181279,712.6181279,590.7476814,86400,4.532152854,0.004532153,278.0140061,0.00482,0.2775,188.388647,-16816.52351,0.339223694,63.90589272,5521.469131,12.17498415,475.1162971
1995-10-31 00:00:00,8.19,23.14,11.9175,155.043181,502.3958333,27481.48148,-26824.04247,586.9972932,586.9972932,637.1037262,86400,4.658996759,0.004658997,285.7949401,0.00819,0.448,155.043181,-27109.83741,0.253269617,39.26772709,3392.73162,12.10250447,475.1162971
1995-11-01 00:00:00,0.86,23.015,11.2535,160.2265935,52.75462963,-40731.48148,40944.4627,795.0746572,795.0746572,612.6505643,86400,4.633829318,0.004633829,284.251104,0.00086,-0.664,160.2265935,40660.2116,0.266076174,42.63247905,3683.44619,11.85741402,661.992532
1995-11-02 00:00:00,3.16,22.965,11.373,123.4214795,193.8425926,7330.439815,-7013.175743,747.2036603,747.2036603,677.206148,86400,4.623762341,0.004623762,283.6335695,0.00316,0.1195,123.4214795,-7296.809312,0.179883037,22.20143056,1918.2036,11.71360901,789.0778406
1995-11-03 00:00:00,9.72,23.17,11.7165,170.466049,596.25,21071.18056,-20304.46451,637.3136948,637.3136948,705.1325303,86400,4.665036945,0.004665037,286.1654607,0.00972,0.3435,170.466049,-20590.62997,0.291985262,49.77357408,4300.4368,11.71081045,786.9550026
1995-11-04 00:00:00,5.25,21.83,11.622,172.1360467,322.0486111,-5796.875,6291.059658,664.1337646,664.1337646,680.821895,86400,4.395241973,0.004395242,269.6155377,0.00525,-0.0945,172.1360467,6021.44412,0.296286474,51.00158234,4406.536714,11.67920928,808.3004709
1995-11-05 00:00:00,6.02,23.175,11.905,28.47864323,369.2824074,17359.9537,-16962.19265,589.8899222,589.8899222,677.6274998,86400,4.666043643,0.004666044,286.2272142,0.00602,0.283,28.47864323,-17248.41987,0.019938066,0.567809071,49.05870369,11.73464947,744.7406458
1995-11-06 00:00:00,2.62,23.935,11.247,180.8767549,160.7175926,-40363.42593,40705.02027,797.8580951,797.8580951,640.2018463,86400,4.819061687,0.004819062,295.6137377,0.00262,-0.658,180.8767549,40409.40654,0.319137784,57.72460676,4987.406024,11.58910876,872.3855276
1995-11-07 00:00:00,2.73,23.085,11.1495,185.5750231,167.4652778,-5980.902778,6333.943079,842.1220609,842.1220609,693.0397264,86400,4.647923085,0.004647923,285.1156522,0.00273,-0.0975,185.5750231,6048.827426,0.331652575,61.54643427,5317.611921,11.4558621,986.6929028
1995-11-08 00:00:00,2.21,23.62,12.0115,133.8733733,135.5671296,52877.31481,-52607.87431,566.1349983,566.1349983,753.9642232,86400,4.755639734,0.00475564,291.7232707,0.00221,0.862,133.8733733,-52899.59758,0.203210151,27.2044284,2350.462613,11.60055569,833.3646497
1995-11-09 00:00:00,2.48,23.435,10.7295,168.4173333,152.1296296,-78641.2037,78961.75067,1108.407469,1108.407469,670.4964742,86400,4.718391921,0.004718392,289.4383933,0.00248,-1.282,168.4173333,78672.31227,0.286737351,48.29153998,4172.389054,11.34580746,1063.316355
1995-11-10 00:00:00,1.57,24.29,11.323,110.9264362,96.30787037,36406.8287,-36199.5944,766.5020184,766.5020184,833.2901088,86400,4.89053722,0.004890537,299.9982323,0.00157,0.5935,110.9264362,-36499.59263,0.153269831,17.00167615,1468.94482,11.32584541,1064.378012
1995-11-11 00:00:00,2,24.84,11.5625,92.61338791,122.6851852,14691.55093,-14476.25235,682.2311106,682.2311106,813.1656262,86400,5.001273963,0.005001274,306.7911111,0.002,0.2395,92.61338791,-14783.04346,0.116926983,10.82900408,935.6259523,11.37896954,995.9005939
1995-11-12 00:00:00,4.07,24.135,11.518,170.1701789,249.6643519,-2729.74537,3149.579901,696.4356005,696.4356005,767.5259832,86400,4.859329593,0.00485933,298.0838755,0.00407,-0.0445,170.1701789,2851.496026,0.291225414,49.55788083,4281.800904,11.40789445,954.8188919
1995-11-13 00:00:00,2.57,23.42,11.46,151.5073543,157.650463,-3557.87037,3867.028188,715.8778836,715.8778836,742.3416346,86400,4.715371828,0.004715372,289.253133,0.00257,-0.058,151.5073543,3577.775055,0.244655318,37.06707991,3202.595705,11.41162332,936.7689719
1995-11-14 00:00:00,5.44,22.82,11.067,140.9941156,333.7037037,-24107.63889,24582.33671,883.6751096,883.6751096,727.430092,86400,4.594568109,0.004594568,281.8427196,0.00544,-0.393,140.9941156,24300.49399,0.219637034,30.96752933,2675.594534,11.3058406,1025.883265
1995-11-15 00:00:00,3.64,23.39,11.078,120.6843423,223.287037,674.7685185,-330.7971392,877.8953252,877.8953252,781.5069872,86400,4.709331642,0.004709332,288.8826123,0.00364,0.011,120.6843423,-619.6797514,0.173932396,20.99091687,1813.615217,11.23029575,1082.706638
1995-11-16 00:00:00,1.4,23.085,11.524,121.3864929,85.87962963,27358.7963,-27151.53017,694.4854094,694.4854094,821.068825,86400,4.647923085,0.004647923,285.1156522,0.0014,0.446,121.3864929,-27436.64583,0.17545253,21.29756724,1840.10981,11.29943442,998.9185249
1995-11-17 00:00:00,4.1,24.555,11.53,154.4029332,251.5046296,368.0555556,37.8520073,692.5462894,692.5462894,777.4862376,86400,4.943892196,0.004943892,303.2711648,0.0041,0.006,154.4029332,-265.4191575,0.25170243,38.86359348,3357.814476,11.35388322,933.2072434
1995-11-18 00:00:00,3.21,24.295,10.978,123.5040335,196.9097222,-33861.11111,34181.52487,933.4482009,933.4482009,739.8896378,86400,4.891543918,0.004891544,300.0599857,0.00321,-0.552,123.5040335,33881.46488,0.180063547,22.23857432,1921.412821,11.23731711,1029.961568
1995-11-19 00:00:00,11.07,24.25,11.201,102.4874954,679.0625,13679.39815,-12897.84815,818.1372285,818.1372285,810.6102103,86400,4.882483639,0.004882484,299.5042047,0.01107,0.223,102.4874954,-13197.35236,0.136116386,13.95022743,1205.29965,11.22067139,1037.3012
1995-11-20 00:00:00,8.93,22.035,11.6955,164.3017291,547.7893519,30333.91204,-29621.82096,643.081732,643.081732,819.2421303,86400,4.436516577,0.004436517,272.1474289,0.00893,0.4945,164.3017291,-29893.96839,0.276291351,45.39514661,3922.140668,11.34742318,907.4295615
1995-11-21 00:00:00,10.85,23.295,11.8295,126.3530651,665.5671296,8219.907407,-7427.987213,607.996941,607.996941,759.7069857,86400,4.690204386,0.004690204,287.7092968,0.01085,0.134,126.3530651,-7715.69651,0.18632999,23.54336537,2034.146768,11.47848997,776.4635098
1995-11-22 00:00:00,1.79,23.46,11.8555,163.1793448,109.8032407,1594.907407,-1321.924822,601.6351629,601.6351629,707.6125489,86400,4.723425409,0.004723425,289.7471605,0.00179,0.026,163.1793448,-1611.671982,0.273465073,44.62385141,3855.500761,11.57539515,671.9530287
1995-11-23 00:00:00,0.93,23.84,11.946,169.922503,57.04861111,5551.50463,-5324.533516,580.5087113,580.5087113,671.797121,86400,4.799934431,0.004799934,294.4404223,0.00093,0.0905,169.922503,-5618.973938,0.290589845,49.37775382,4266.23793,11.67112622,569.3943231
1995-11-24 00:00:00,1.6,23.265,11.4295,160.4318018,98.14814815,-31683.44907,31942.02902,726.5514606,726.5514606,635.2824022,86400,4.6841642,0.004684164,287.3387762,0.0016,-0.5165,160.4318018,31654.69025,0.266587499,42.76911278,3695.251345,11.59606198,631.5405942
1995-11-25 00:00:00,2.94,22.795,11.136,139.8555485,180.3472222,-18004.05093,18324.2537,848.6477913,848.6477913,662.544273,86400,4.589534621,0.004589535,281.5339524,0.00294,-0.2935,139.8555485,18042.71974,0.216981966,30.34613188,2621.905795,11.4595319,752.2542277
